transaction_id,amount,risk_score,event_hour,billing_shipping_mismatch,customer_transaction_count,merchant_transaction_count,device_transaction_count,session_transaction_count,ip_transaction_count,customer_account_age_days,customer_historical_decline_rate,customer_historical_spend_mean,merchant_age_days,merchant_refund_rate,merchant_chargeback_rate,merchant_volume_growth_rate,device_ip_reputation_score,device_first_seen_days_ago,device_failed_login_count,label,attack_bucket,attack_subtype,currency_code,channel_code,rail_code,transaction_type_code,status_code,billing_country_code,shipping_country_code,merchant_category_code,payment_method_type_code,auth_result_code
txn_8877a99f531d,67.53,0.1642,12,0,4,28,5,1,3,860.0,0.028,146.81,1761.0,0.0243,0.0052,0.066,0.2389,42.0,0.0,0,,,4,10,4,1,0,0,0,4,0,0
txn_9092689d3aaa,23.12,0.1109,12,0,4,28,5,1,2,860.0,0.028,146.81,1599.0,0.0738,0.0026,0.1809,0.2389,42.0,0.0,0,,,1,10,1,1,0,4,4,4,2,0
txn_2d0f231ebf60,17.8,0.1938,16,0,4,28,5,1,3,1339.0,0.042,246.55,936.0,0.0198,0.0118,0.0269,0.0655,257.0,1.0,0,,,3,6,3,1,0,3,3,5,2,0
txn_80616973b431,13.52,0.2079,9,0,4,28,5,1,1,1339.0,0.042,246.55,983.0,0.0033,0.0042,0.3208,0.0655,257.0,1.0,0,,,1,6,3,1,0,1,1,0,2,0
txn_0bd3ebd2d3ab,33.55,0.2529,22,0,4,28,5,1,3,1339.0,0.042,246.55,1962.0,0.0102,0.0077,0.2298,0.0655,257.0,1.0,0,,,4,10,4,1,0,5,5,3,1,0
txn_4303379b819e,38.37,0.1711,2,0,4,28,5,1,3,1339.0,0.042,246.55,1838.0,0.0263,0.0084,0.0979,0.0655,257.0,1.0,0,,,4,10,4,1,0,3,3,2,0,0
txn_96e9307fed6a,22.74,0.2598,22,0,4,28,5,1,3,1403.0,0.0003,262.83,4546.0,0.0468,0.0064,0.1401,0.0655,257.0,1.0,0,,,2,6,3,1,0,0,0,6,3,0
txn_0b79f6bdf4cb,25.16,0.0674,21,0,4,28,5,1,2,1403.0,0.0003,262.83,174.0,0.0307,0.0109,0.0235,0.1024,1109.0,0.0,0,,,3,8,1,1,0,5,5,6,1,0
txn_a1ff45b77adb,78.7,0.1212,18,0,4,28,5,1,3,1403.0,0.0003,262.83,586.0,0.0254,0.011,0.2833,0.1024,1109.0,0.0,0,,,4,6,4,1,0,4,4,1,3,0
txn_6766849de74d,23.1,0.1602,10,0,4,28,5,1,3,1403.0,0.0003,262.83,4262.0,0.0649,0.0077,0.2657,0.1024,1109.0,0.0,0,,,0,4,3,1,0,5,5,2,1,0
txn_f62b113218b9,48.54,0.1007,4,0,4,28,5,1,2,2604.0,0.0226,249.25,1003.0,0.0577,0.0049,0.1719,0.1024,1109.0,0.0,0,,,4,8,3,1,0,1,1,5,0,0
txn_e76ece30cf1c,5.63,0.0675,8,0,4,28,5,1,3,2604.0,0.0226,249.25,2775.0,0.025,0.0097,0.1734,0.1024,1109.0,0.0,0,,,4,10,3,1,0,4,4,5,0,0
txn_3b762a21a5b7,34.99,0.2722,6,0,4,28,5,1,3,2604.0,0.0226,249.25,3942.0,0.076,0.0025,0.0486,0.0682,550.0,1.0,0,,,2,4,4,1,0,1,1,0,1,0
txn_aec2f9245ef3,53.35,0.0425,10,0,4,28,5,1,4,2604.0,0.0226,249.25,1181.0,0.0215,0.0061,0.2735,0.0682,550.0,1.0,0,,,4,10,4,1,0,5,5,0,0,0
txn_56ee7142acce,57.96,0.024,8,0,4,27,5,1,2,1743.0,0.0778,152.11,4557.0,0.0435,0.0062,0.1021,0.0682,550.0,1.0,0,,,4,8,3,1,0,4,4,5,2,0
txn_e85c6354058f,61.78,0.0339,11,0,4,27,5,1,1,1743.0,0.0778,152.11,4951.0,0.0131,0.002,0.3476,0.0682,550.0,1.0,0,,,3,8,4,1,0,5,5,5,0,0
txn_4060249dc10e,7.69,0.1329,13,0,4,27,5,1,3,1743.0,0.0778,152.11,349.0,0.0495,0.0138,0.1588,0.0682,550.0,1.0,0,,,3,8,4,1,0,0,0,4,2,0
txn_4a072ec1689b,169.85,0.2325,2,0,4,27,5,1,2,1743.0,0.0778,152.11,3096.0,0.0229,0.0005,0.1666,0.0357,884.0,0.0,0,,,4,6,3,1,0,5,5,0,0,0
txn_42418544e97c,14.81,0.0215,9,0,4,28,5,1,4,2179.0,0.0649,150.55,1761.0,0.0243,0.0052,0.066,0.0357,884.0,0.0,0,,,2,6,3,1,0,4,4,5,2,0
txn_a033257aad54,18.61,0.2315,12,0,4,28,5,1,3,2179.0,0.0649,150.55,1599.0,0.0738,0.0026,0.1809,0.0357,884.0,0.0,0,,,3,8,3,1,0,5,5,6,1,0
txn_1c7a03968364,32.84,0.0532,7,0,4,28,5,1,7,2179.0,0.0649,150.55,936.0,0.0198,0.0118,0.0269,0.0357,884.0,0.0,0,,,3,4,4,1,0,4,4,3,2,0
txn_1e80e2177a57,47.24,0.2167,19,0,4,28,5,1,3,2179.0,0.0649,150.55,983.0,0.0033,0.0042,0.3208,0.0357,884.0,0.0,0,,,2,4,4,1,0,1,1,2,2,0
txn_415cf330c09a,38.49,0.0374,13,0,4,28,5,1,3,564.0,0.0755,126.87,1962.0,0.0102,0.0077,0.2298,0.2213,812.0,0.0,0,,,1,10,1,1,0,0,0,6,1,0
txn_e96350416edb,34.62,0.1357,20,0,4,28,5,1,2,564.0,0.0755,126.87,1838.0,0.0263,0.0084,0.0979,0.2213,812.0,0.0,0,,,3,10,4,1,0,4,4,5,3,0
txn_8657f4f6448e,20.59,0.1334,9,0,4,28,5,1,2,564.0,0.0755,126.87,4546.0,0.0468,0.0064,0.1401,0.2213,812.0,0.0,0,,,2,4,3,1,0,4,4,0,2,0
txn_6dda8254fc4b,17.69,0.0909,5,0,4,28,5,1,6,564.0,0.0755,126.87,174.0,0.0307,0.0109,0.0235,0.2213,812.0,0.0,0,,,4,4,3,1,0,2,2,1,1,0
txn_0037d8869a41,40.03,0.0956,11,0,4,28,5,1,7,763.0,0.0624,260.07,586.0,0.0254,0.011,0.2833,0.2213,812.0,0.0,0,,,2,4,4,1,0,2,2,3,0,0
txn_f9a578955f6e,22.5,0.1661,21,0,4,28,5,1,3,763.0,0.0624,260.07,4262.0,0.0649,0.0077,0.2657,0.0547,572.0,1.0,0,,,3,6,4,1,0,3,3,6,3,0
txn_6f808f0ec025,73.54,0.0689,23,0,4,28,5,1,4,763.0,0.0624,260.07,1003.0,0.0577,0.0049,0.1719,0.0547,572.0,1.0,0,,,0,4,1,1,0,3,3,6,3,0
txn_997f6c1e8b03,29.64,0.1884,20,0,4,28,5,1,4,763.0,0.0624,260.07,2775.0,0.025,0.0097,0.1734,0.0547,572.0,1.0,0,,,3,6,3,1,0,4,4,2,1,0
txn_70b2cc571434,27.67,0.2294,20,0,4,28,5,1,2,2318.0,0.01,217.97,3942.0,0.076,0.0025,0.0486,0.0547,572.0,1.0,0,,,4,10,3,1,0,2,2,3,3,0
txn_d580cf977638,15.34,0.2231,20,0,4,28,5,1,2,2318.0,0.01,217.97,1181.0,0.0215,0.0061,0.2735,0.0547,572.0,1.0,0,,,4,4,3,1,0,1,1,3,2,0
txn_f29ff29e3e6c,26.48,0.0506,16,0,4,27,5,1,2,2318.0,0.01,217.97,4557.0,0.0435,0.0062,0.1021,0.0176,317.0,0.0,0,,,4,8,3,1,0,0,0,0,3,0
txn_a29d234c6a89,71.32,0.25,6,0,4,27,5,1,4,2318.0,0.01,217.97,4951.0,0.0131,0.002,0.3476,0.0176,317.0,0.0,0,,,2,6,1,1,0,1,1,1,3,0
txn_c42ff4339bae,10.63,0.2758,10,0,4,27,5,1,1,289.0,0.0577,266.91,349.0,0.0495,0.0138,0.1588,0.0176,317.0,0.0,0,,,4,8,4,1,0,0,0,0,1,0
txn_c1216c359b62,25.2,0.067,13,0,4,27,5,1,2,289.0,0.0577,266.91,3096.0,0.0229,0.0005,0.1666,0.0176,317.0,0.0,0,,,0,6,3,1,0,1,1,3,3,0
txn_428f0caec43d,34.44,0.1432,10,0,4,28,5,1,7,289.0,0.0577,266.91,1761.0,0.0243,0.0052,0.066,0.0176,317.0,0.0,0,,,0,10,1,1,0,4,4,3,3,0
txn_f93a2ea2ec2b,64.54,0.2172,10,0,4,28,5,1,1,289.0,0.0577,266.91,1599.0,0.0738,0.0026,0.1809,0.0638,391.0,1.0,0,,,3,4,4,1,0,5,5,5,0,0
txn_ab2304fb8759,6.42,0.0834,21,0,4,28,5,1,6,1842.0,0.0366,160.79,936.0,0.0198,0.0118,0.0269,0.0638,391.0,1.0,0,,,1,10,4,1,0,3,3,1,3,0
txn_2b01441369a8,15.59,0.1873,19,0,4,28,5,1,2,1842.0,0.0366,160.79,983.0,0.0033,0.0042,0.3208,0.0638,391.0,1.0,0,,,2,8,3,1,0,1,1,2,1,0
txn_f97da9a05ce1,11.9,0.1041,6,0,4,28,5,1,2,1842.0,0.0366,160.79,1962.0,0.0102,0.0077,0.2298,0.0638,391.0,1.0,0,,,0,10,3,1,0,0,0,3,1,0
txn_c39c60d5906c,38.73,0.2416,23,0,4,28,5,1,2,1842.0,0.0366,160.79,1838.0,0.0263,0.0084,0.0979,0.0638,391.0,1.0,0,,,3,10,4,1,0,2,2,3,3,0
txn_57a142e7e1d0,34.07,0.259,4,0,4,28,5,1,2,967.0,0.0779,206.77,4546.0,0.0468,0.0064,0.1401,0.0451,1059.0,1.0,0,,,1,6,3,1,0,1,1,0,2,0
txn_10f2caa6125e,45.36,0.1132,6,0,4,28,5,1,1,967.0,0.0779,206.77,174.0,0.0307,0.0109,0.0235,0.0451,1059.0,1.0,0,,,2,4,3,1,0,4,4,6,3,0
txn_ca81692a4376,11.63,0.263,15,0,4,28,5,1,2,967.0,0.0779,206.77,586.0,0.0254,0.011,0.2833,0.0451,1059.0,1.0,0,,,2,4,3,1,0,1,1,5,0,0
txn_f3daef0e9277,27.7,0.1055,2,0,4,28,5,1,3,967.0,0.0779,206.77,4262.0,0.0649,0.0077,0.2657,0.0451,1059.0,1.0,0,,,4,8,4,1,0,5,5,1,0,0
txn_fc07d1d1df3a,28.92,0.0377,10,0,4,28,5,1,2,1482.0,0.0365,153.41,1003.0,0.0577,0.0049,0.1719,0.0451,1059.0,1.0,0,,,2,10,1,1,0,2,2,5,3,0
txn_837128f9fa3b,63.14,0.1066,8,0,4,28,5,1,1,1482.0,0.0365,153.41,2775.0,0.025,0.0097,0.1734,0.188,666.0,1.0,0,,,2,6,4,1,0,1,1,2,2,0
txn_682c35942588,41.99,0.196,0,0,4,28,5,1,3,1482.0,0.0365,153.41,3942.0,0.076,0.0025,0.0486,0.188,666.0,1.0,0,,,3,6,1,1,0,5,5,3,1,0
txn_d4bdef6b68a2,10.79,0.1438,13,0,4,28,5,1,2,1482.0,0.0365,153.41,1181.0,0.0215,0.0061,0.2735,0.188,666.0,1.0,0,,,4,10,3,1,0,0,0,1,1,0
txn_10e794630841,115.87,0.141,3,0,4,27,5,1,3,593.0,0.006,178.27,4557.0,0.0435,0.0062,0.1021,0.188,666.0,1.0,0,,,1,8,1,1,0,2,2,4,3,0
txn_3acedbefaff0,18.55,0.0612,3,0,4,27,5,1,5,593.0,0.006,178.27,4951.0,0.0131,0.002,0.3476,0.188,666.0,1.0,0,,,4,10,1,1,0,2,2,2,3,0
txn_bab4233a5140,81.49,0.1459,2,0,4,27,5,1,3,593.0,0.006,178.27,349.0,0.0495,0.0138,0.1588,0.1959,1241.0,1.0,0,,,0,4,1,1,0,3,3,2,1,0
txn_5a57a08b85c4,23.75,0.206,4,0,4,27,5,1,3,593.0,0.006,178.27,3096.0,0.0229,0.0005,0.1666,0.1959,1241.0,1.0,0,,,3,6,4,1,0,2,2,0,2,0
txn_9b956823ac76,14.89,0.1256,0,0,4,28,5,1,2,196.0,0.0441,44.18,1761.0,0.0243,0.0052,0.066,0.1959,1241.0,1.0,0,,,0,6,1,1,0,3,3,4,0,0
txn_f0a54bdea293,73.46,0.1868,9,0,4,28,5,1,3,196.0,0.0441,44.18,1599.0,0.0738,0.0026,0.1809,0.1959,1241.0,1.0,0,,,2,6,1,1,0,0,0,5,2,0
txn_648809bbff62,23.45,0.1456,7,0,4,28,5,1,3,196.0,0.0441,44.18,936.0,0.0198,0.0118,0.0269,0.1959,1241.0,1.0,0,,,1,4,3,1,0,4,4,6,2,0
txn_fe5796b248ac,49.0,0.2697,20,0,4,28,5,1,2,196.0,0.0441,44.18,983.0,0.0033,0.0042,0.3208,0.0468,1246.0,0.0,0,,,0,10,1,1,0,5,5,1,3,0
txn_4750c136c7c6,37.59,0.2752,13,0,4,28,5,1,2,1532.0,0.0468,132.15,1962.0,0.0102,0.0077,0.2298,0.0468,1246.0,0.0,0,,,1,4,3,1,0,0,0,4,2,0
txn_fe61cfd35914,12.16,0.1665,6,0,4,28,5,1,3,1532.0,0.0468,132.15,1838.0,0.0263,0.0084,0.0979,0.0468,1246.0,0.0,0,,,3,10,1,1,0,1,1,3,0,0
txn_75ef83f714b0,22.68,0.0529,23,0,4,28,5,1,4,1532.0,0.0468,132.15,4546.0,0.0468,0.0064,0.1401,0.0468,1246.0,0.0,0,,,3,8,3,1,0,1,1,1,3,0
txn_0abe298c37a9,138.3,0.2773,10,0,4,28,5,1,1,1532.0,0.0468,132.15,174.0,0.0307,0.0109,0.0235,0.0468,1246.0,0.0,0,,,4,4,4,1,0,2,2,2,3,0
txn_35845e5cb9f8,89.65,0.1589,2,0,4,28,5,1,4,2983.0,0.0411,71.91,586.0,0.0254,0.011,0.2833,0.1617,1481.0,1.0,0,,,4,6,3,1,0,5,5,6,3,0
txn_99998e763c36,184.42,0.1795,3,0,4,28,5,1,3,2983.0,0.0411,71.91,4262.0,0.0649,0.0077,0.2657,0.1617,1481.0,1.0,0,,,4,4,4,1,0,0,0,3,0,0
txn_5ccd11c6d048,23.26,0.096,12,0,4,28,5,1,5,2983.0,0.0411,71.91,1003.0,0.0577,0.0049,0.1719,0.1617,1481.0,1.0,0,,,0,6,1,1,0,1,1,2,2,0
txn_e04ab0e50378,35.51,0.1381,22,0,4,28,5,1,6,2983.0,0.0411,71.91,2775.0,0.025,0.0097,0.1734,0.1617,1481.0,1.0,0,,,0,4,1,1,0,2,2,4,1,0
txn_0dcdff39edc7,17.61,0.163,7,0,4,28,5,1,3,2066.0,0.0346,85.54,3942.0,0.076,0.0025,0.0486,0.1617,1481.0,1.0,0,,,4,10,1,1,0,3,3,6,1,0
txn_019e9db5948b,31.05,0.0298,18,0,4,28,5,1,3,2066.0,0.0346,85.54,1181.0,0.0215,0.0061,0.2735,0.1052,265.0,1.0,0,,,3,10,1,1,0,0,0,2,0,0
txn_12ff7662a170,21.89,0.1925,9,0,4,27,5,1,1,2066.0,0.0346,85.54,4557.0,0.0435,0.0062,0.1021,0.1052,265.0,1.0,0,,,1,10,3,1,0,4,4,5,0,0
txn_714f0cca0db7,73.82,0.0592,3,0,4,27,5,1,5,2066.0,0.0346,85.54,4951.0,0.0131,0.002,0.3476,0.1052,265.0,1.0,0,,,3,6,4,1,0,2,2,6,1,0
txn_4d9b83a7cae7,126.2,0.2688,4,0,4,27,5,1,4,583.0,0.0751,50.94,349.0,0.0495,0.0138,0.1588,0.1052,265.0,1.0,0,,,3,10,3,1,0,2,2,3,2,0
txn_16128210b190,25.48,0.1849,20,0,4,27,5,1,3,583.0,0.0751,50.94,3096.0,0.0229,0.0005,0.1666,0.1052,265.0,1.0,0,,,4,10,4,1,0,2,2,1,2,0
txn_68e2d1e7f177,40.7,0.0887,10,0,4,28,5,1,5,583.0,0.0751,50.94,1761.0,0.0243,0.0052,0.066,0.1774,819.0,1.0,0,,,3,10,4,1,0,4,4,3,0,0
txn_3b1591111e38,6.99,0.1224,7,0,4,28,5,1,5,583.0,0.0751,50.94,1599.0,0.0738,0.0026,0.1809,0.1774,819.0,1.0,0,,,3,8,4,1,0,3,3,0,0,0
txn_be79b71ab6a0,15.4,0.1426,8,0,4,28,5,1,3,1424.0,0.0112,167.81,936.0,0.0198,0.0118,0.0269,0.1774,819.0,1.0,0,,,3,8,1,1,0,3,3,0,2,0
txn_2b88ea0818a4,53.77,0.0735,5,0,4,28,5,1,2,1424.0,0.0112,167.81,983.0,0.0033,0.0042,0.3208,0.1774,819.0,1.0,0,,,3,4,4,1,0,3,3,0,2,0
txn_96d23b6e679c,158.97,0.1919,8,0,4,28,5,1,3,1424.0,0.0112,167.81,1962.0,0.0102,0.0077,0.2298,0.1774,819.0,1.0,0,,,3,8,3,1,0,1,1,2,3,0
txn_c4f32d0ecfc1,19.58,0.1489,21,0,4,28,5,1,4,1424.0,0.0112,167.81,1838.0,0.0263,0.0084,0.0979,0.1695,99.0,1.0,0,,,4,6,3,1,0,0,0,4,3,0
txn_9d9c57c4e84e,102.17,0.1839,16,0,4,28,5,1,4,681.0,0.0097,165.17,4546.0,0.0468,0.0064,0.1401,0.1695,99.0,1.0,0,,,0,4,4,1,0,5,5,1,0,0
txn_ec9fba645037,41.87,0.2613,7,0,4,28,5,1,3,681.0,0.0097,165.17,174.0,0.0307,0.0109,0.0235,0.1695,99.0,1.0,0,,,3,6,3,1,0,5,5,1,3,0
txn_1c7e3cd704b5,40.82,0.052,21,0,4,28,5,1,1,681.0,0.0097,165.17,586.0,0.0254,0.011,0.2833,0.1695,99.0,1.0,0,,,2,6,4,1,0,3,3,4,3,0
txn_8c7d69b2acbe,36.52,0.2526,15,0,4,28,5,1,1,681.0,0.0097,165.17,4262.0,0.0649,0.0077,0.2657,0.1695,99.0,1.0,0,,,2,4,3,1,0,1,1,2,3,0
txn_9fa857beed87,55.57,0.2369,14,0,4,28,5,1,5,1723.0,0.0222,238.14,1003.0,0.0577,0.0049,0.1719,0.1359,959.0,0.0,0,,,3,10,4,1,0,0,0,1,1,0
txn_f2d8fff263b9,30.43,0.1814,12,0,4,28,5,1,3,1723.0,0.0222,238.14,2775.0,0.025,0.0097,0.1734,0.1359,959.0,0.0,0,,,0,6,1,1,0,1,1,1,2,0
txn_d5322d9d795b,13.3,0.0825,14,0,4,28,5,1,5,1723.0,0.0222,238.14,3942.0,0.076,0.0025,0.0486,0.1359,959.0,0.0,0,,,0,8,4,1,0,0,0,6,2,0
txn_724d61705cee,23.95,0.1957,9,0,4,28,5,1,4,1723.0,0.0222,238.14,1181.0,0.0215,0.0061,0.2735,0.1359,959.0,0.0,0,,,0,4,3,1,0,4,4,4,2,0
txn_96d436568eaf,28.84,0.1699,19,0,4,27,5,1,2,1912.0,0.0595,254.87,4557.0,0.0435,0.0062,0.1021,0.1359,959.0,0.0,0,,,3,4,1,1,0,0,0,6,2,0
txn_6e307b788d32,29.19,0.1231,21,0,4,27,5,1,2,1912.0,0.0595,254.87,4951.0,0.0131,0.002,0.3476,0.1408,586.0,1.0,0,,,1,8,3,1,0,5,5,4,2,0
txn_25d0940ac80f,62.13,0.1602,22,0,4,27,5,1,3,1912.0,0.0595,254.87,349.0,0.0495,0.0138,0.1588,0.1408,586.0,1.0,0,,,3,4,1,1,0,5,5,6,3,0
txn_c4d56caa58b5,58.17,0.1926,5,0,4,27,5,1,2,1912.0,0.0595,254.87,3096.0,0.0229,0.0005,0.1666,0.1408,586.0,1.0,0,,,1,6,3,1,0,4,4,3,1,0
txn_e509b3c87ca2,9.1,0.2049,13,0,4,28,5,1,2,359.0,0.0447,169.08,1761.0,0.0243,0.0052,0.066,0.1408,586.0,1.0,0,,,1,10,1,1,0,2,2,5,3,0
txn_b7ec0a9b1b86,80.75,0.0956,3,0,4,28,5,1,2,359.0,0.0447,169.08,1599.0,0.0738,0.0026,0.1809,0.1408,586.0,1.0,0,,,2,8,4,1,0,1,1,6,3,0
txn_371737deb9f1,7.92,0.143,15,0,4,28,5,1,2,359.0,0.0447,169.08,936.0,0.0198,0.0118,0.0269,0.0391,565.0,1.0,0,,,2,10,1,1,0,2,2,5,0,0
txn_01041bf59f01,31.88,0.2549,5,0,4,28,5,1,3,359.0,0.0447,169.08,983.0,0.0033,0.0042,0.3208,0.0391,565.0,1.0,0,,,1,6,1,1,0,3,3,3,3,0
txn_78a1ff63db04,28.37,0.1942,13,0,4,28,5,1,4,1617.0,0.0477,68.65,1962.0,0.0102,0.0077,0.2298,0.0391,565.0,1.0,0,,,0,6,4,1,0,2,2,3,0,0
txn_b1237ce3178b,26.68,0.1098,14,0,4,28,5,1,4,1617.0,0.0477,68.65,1838.0,0.0263,0.0084,0.0979,0.0391,565.0,1.0,0,,,1,8,1,1,0,4,4,5,3,0
txn_c6fe8597fced,80.94,0.0517,5,0,4,28,5,1,1,1617.0,0.0477,68.65,4546.0,0.0468,0.0064,0.1401,0.0391,565.0,1.0,0,,,2,4,1,1,0,5,5,1,3,0
txn_91f8567c3097,33.86,0.1522,7,0,4,28,5,1,2,1617.0,0.0477,68.65,174.0,0.0307,0.0109,0.0235,0.232,339.0,0.0,0,,,3,10,1,1,0,1,1,6,1,0
txn_d37a76998cc6,68.86,0.1283,14,0,4,28,5,1,1,308.0,0.0117,211.77,586.0,0.0254,0.011,0.2833,0.232,339.0,0.0,0,,,4,6,3,1,0,0,0,0,3,0
txn_e5f845594915,66.05,0.2792,22,0,4,28,5,1,1,308.0,0.0117,211.77,4262.0,0.0649,0.0077,0.2657,0.232,339.0,0.0,0,,,2,8,4,1,0,1,1,5,0,0
txn_cd21ac23fcc3,16.82,0.0329,23,0,4,28,5,1,1,308.0,0.0117,211.77,1003.0,0.0577,0.0049,0.1719,0.232,339.0,0.0,0,,,0,6,3,1,0,4,4,5,3,0
txn_597bf15bf8ab,33.2,0.097,15,0,4,28,5,1,2,308.0,0.0117,211.77,2775.0,0.025,0.0097,0.1734,0.232,339.0,0.0,0,,,4,6,3,1,0,1,1,4,3,0
txn_67523df8d90e,44.02,0.0582,16,0,4,28,5,1,3,854.0,0.0459,272.41,3942.0,0.076,0.0025,0.0486,0.0183,404.0,1.0,0,,,3,8,1,1,0,3,3,1,1,0
txn_33ce10af2656,67.26,0.248,16,0,4,28,5,1,4,854.0,0.0459,272.41,1181.0,0.0215,0.0061,0.2735,0.0183,404.0,1.0,0,,,0,4,4,1,0,1,1,0,1,0
txn_8f7fc0486d14,13.19,0.1935,0,0,4,27,5,1,2,854.0,0.0459,272.41,4557.0,0.0435,0.0062,0.1021,0.0183,404.0,1.0,0,,,2,6,1,1,0,5,5,2,1,0
txn_380f8b851323,15.77,0.1884,16,0,4,27,5,1,2,854.0,0.0459,272.41,4951.0,0.0131,0.002,0.3476,0.0183,404.0,1.0,0,,,3,4,4,1,0,0,0,5,0,0
txn_5091edc6d0d4,16.07,0.2601,16,0,4,27,5,1,5,2960.0,0.0695,75.06,349.0,0.0495,0.0138,0.1588,0.0183,404.0,1.0,0,,,4,4,1,1,0,5,5,6,3,0
txn_fd50e4c4db5c,5.41,0.1294,1,0,4,27,5,1,2,2960.0,0.0695,75.06,3096.0,0.0229,0.0005,0.1666,0.2432,1437.0,1.0,0,,,0,10,1,1,0,3,3,2,3,0
txn_d754b0a696b1,31.94,0.2362,1,0,4,28,5,1,1,2960.0,0.0695,75.06,1761.0,0.0243,0.0052,0.066,0.2432,1437.0,1.0,0,,,3,8,3,1,0,1,1,4,1,0
txn_43617bc77889,25.98,0.1303,8,0,4,28,5,1,3,2960.0,0.0695,75.06,1599.0,0.0738,0.0026,0.1809,0.2432,1437.0,1.0,0,,,1,10,1,1,0,3,3,2,0,0
txn_0680d9a494e5,6.56,0.0543,18,0,4,28,5,1,2,1917.0,0.0293,59.1,936.0,0.0198,0.0118,0.0269,0.2432,1437.0,1.0,0,,,0,10,1,1,0,2,2,1,3,0
txn_13ea7b2c09c4,16.83,0.2792,0,0,4,28,5,1,3,1917.0,0.0293,59.1,983.0,0.0033,0.0042,0.3208,0.2432,1437.0,1.0,0,,,2,6,3,1,0,2,2,0,0,0
txn_88a3054463e9,18.28,0.243,19,0,4,28,5,1,5,1917.0,0.0293,59.1,1962.0,0.0102,0.0077,0.2298,0.0343,273.0,0.0,0,,,2,4,4,1,0,4,4,2,1,0
txn_43f787abe3d6,24.96,0.2314,1,0,4,28,5,1,5,1917.0,0.0293,59.1,1838.0,0.0263,0.0084,0.0979,0.0343,273.0,0.0,0,,,0,8,4,1,0,5,5,4,2,0
txn_77d54b83d33e,16.81,0.1218,17,0,4,28,5,1,3,755.0,0.0465,205.47,4546.0,0.0468,0.0064,0.1401,0.0343,273.0,0.0,0,,,3,6,4,1,0,2,2,2,3,0
txn_bed540bf80db,30.75,0.192,12,0,4,28,5,1,5,755.0,0.0465,205.47,174.0,0.0307,0.0109,0.0235,0.0343,273.0,0.0,0,,,1,6,1,1,0,3,3,3,0,0
txn_8bc2af094c66,32.39,0.1685,21,0,4,28,5,1,3,755.0,0.0465,205.47,586.0,0.0254,0.011,0.2833,0.0343,273.0,0.0,0,,,3,4,3,1,0,0,0,1,1,0
txn_a8394fcb1871,47.78,0.2397,5,0,4,28,5,1,3,755.0,0.0465,205.47,4262.0,0.0649,0.0077,0.2657,0.1648,613.0,1.0,0,,,0,8,3,1,0,2,2,1,1,0
txn_20b780656930,17.92,0.1366,20,0,4,28,5,1,3,2164.0,0.0279,258.33,1003.0,0.0577,0.0049,0.1719,0.1648,613.0,1.0,0,,,4,8,1,1,0,5,5,2,2,0
txn_feafa79cbb46,40.16,0.0415,5,0,4,28,5,1,5,2164.0,0.0279,258.33,2775.0,0.025,0.0097,0.1734,0.1648,613.0,1.0,0,,,1,10,3,1,0,3,3,0,2,0
txn_813df8b41e46,31.1,0.089,7,0,4,28,5,1,2,2164.0,0.0279,258.33,3942.0,0.076,0.0025,0.0486,0.1648,613.0,1.0,0,,,2,8,3,1,0,2,2,4,3,0
txn_f59ead576a43,35.41,0.2521,13,0,4,28,5,1,5,2164.0,0.0279,258.33,1181.0,0.0215,0.0061,0.2735,0.1648,613.0,1.0,0,,,3,8,4,1,0,0,0,5,0,0
txn_3e5f49b1ef69,7.68,0.5979,9,0,85,85,1,3,2,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.0,0.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,0,4,4,0,2,0
txn_b1a89d1f6dd8,6.55,0.825,9,0,85,85,63,3,3,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,1,2,2,2,2,2
txn_dad3e8df4fb4,4.83,0.7484,9,1,85,85,63,3,4,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,4,0,1,1,1,4,2,0,2,2
txn_1dad71200c4a,3.35,0.5147,9,0,85,85,63,3,5,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,0,5,5,3,1,0
txn_785e46f55609,5.76,0.6569,9,0,85,85,1,3,6,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.0,0.0,0.0,1,credential_based_fraud,card_testing,4,0,1,1,1,2,2,2,2,2
txn_a36bacc01a9d,2.52,0.7751,10,0,85,85,63,3,7,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,3,0,1,1,1,3,3,6,1,2
txn_ff47f4c53f49,2.87,0.802,10,0,85,85,63,3,8,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,0,0,1,1,1,5,5,0,2,1
txn_8d116f66a2a8,2.09,0.5071,10,0,85,85,63,3,9,215.0,0.0396,246.54,439.0,0.1313,0.0031,0.5974,0.4086,165.0,0.0,1,credential_based_fraud,card_testing,1,0,1,1,1,0,0,4,1,2
