transaction_id,amount,risk_score,event_hour,billing_shipping_mismatch,customer_transaction_count,merchant_transaction_count,device_transaction_count,session_transaction_count,ip_transaction_count,customer_account_age_days,customer_historical_decline_rate,customer_historical_spend_mean,merchant_age_days,merchant_refund_rate,merchant_chargeback_rate,merchant_volume_growth_rate,device_ip_reputation_score,device_first_seen_days_ago,device_failed_login_count,label,attack_bucket,attack_subtype,currency_code,channel_code,rail_code,transaction_type_code,status_code,billing_country_code,shipping_country_code,merchant_category_code,payment_method_type_code,auth_result_code
txn_6ebdc1ec1aeb,53.75,0.509,20,0,17,17,12,3,12,216.0,0.2846,184.96,1069.0,0.2258,0.0063,1.3886,0.5061,143.0,1.0,1,credential_based_fraud,consumer_account_takeover,1,8,4,1,0,1,1,4,3,0
txn_49b21fdf8026,85.73,0.569,21,0,17,17,12,3,13,216.0,0.2846,184.96,1069.0,0.2258,0.0063,1.3886,0.5061,143.0,1.0,1,credential_based_fraud,consumer_account_takeover,1,8,4,1,0,0,0,6,3,0
txn_c61eac898cb8,112.65,0.7154,22,0,17,17,12,3,14,216.0,0.2846,184.96,1069.0,0.2258,0.0063,1.3886,0.5061,143.0,1.0,1,credential_based_fraud,consumer_account_takeover,3,8,4,1,0,4,4,2,3,0
txn_104f7a51905a,32.07,0.7913,23,0,17,17,1,3,15,216.0,0.2846,184.96,1069.0,0.2258,0.0063,1.3886,0.0,0.0,0.0,1,credential_based_fraud,consumer_account_takeover,4,8,4,1,1,1,1,6,3,1
txn_fe0244d7ec12,46.25,0.7514,1,0,17,17,12,3,16,216.0,0.2846,184.96,1069.0,0.2258,0.0063,1.3886,0.5061,143.0,1.0,1,credential_based_fraud,consumer_account_takeover,0,8,4,1,0,3,3,4,3,0
txn_9ea1ad1dd45a,24.4,0.5932,2,0,17,17,12,3,17,216.0,0.2846,184.96,1069.0,0.2258,0.0063,1.3886,0.5061,143.0,1.0,1,credential_based_fraud,consumer_account_takeover,3,8,4,1,0,1,1,0,3,0
txn_7dcc11d52fd4,5.61,0.5714,3,1,17,17,12,2,17,216.0,0.2846,184.96,1069.0,0.2258,0.0063,1.3886,0.5061,143.0,1.0,1,credential_based_fraud,consumer_account_takeover,2,8,4,1,0,4,2,4,3,0
txn_9186130a06e2,71.66,0.6671,4,0,17,17,1,2,18,216.0,0.2846,184.96,1069.0,0.2258,0.0063,1.3886,0.0,0.0,0.0,1,credential_based_fraud,consumer_account_takeover,1,8,4,1,0,5,5,2,3,0
txn_a6054aaed53a,30.84,0.6145,9,1,7,7,1,3,5,756.0,0.0334,333.1,549.0,0.0425,0.0736,1.3802,0.0,0.0,0.0,1,credential_based_fraud,merchant_admin_takeover,2,7,0,0,0,0,3,0,0,0
txn_65b95c5718a1,32.81,0.6773,11,0,7,7,5,3,6,756.0,0.0334,333.1,549.0,0.0425,0.0736,1.3802,0.553,259.0,3.0,1,credential_based_fraud,merchant_admin_takeover,0,7,0,0,0,5,5,1,0,0
txn_8cec9e6d7116,110.89,0.6704,12,0,7,7,5,3,7,756.0,0.0334,333.1,549.0,0.0425,0.0736,1.3802,0.553,259.0,3.0,1,credential_based_fraud,merchant_admin_takeover,0,7,0,0,0,5,5,0,0,0
txn_d9424fa10353,45.65,0.4682,14,0,7,7,5,3,8,756.0,0.0334,333.1,549.0,0.0425,0.0736,1.3802,0.553,259.0,3.0,1,credential_based_fraud,merchant_admin_takeover,3,7,0,0,0,5,5,1,0,0
txn_b5080582c05b,66.68,0.6416,16,0,7,7,1,3,9,756.0,0.0334,333.1,549.0,0.0425,0.0736,1.3802,0.0,0.0,0.0,1,credential_based_fraud,merchant_admin_takeover,3,7,0,0,0,0,0,0,0,0
txn_d45feab1613f,44.09,0.49,17,0,7,7,5,3,10,756.0,0.0334,333.1,549.0,0.0425,0.0736,1.3802,0.553,259.0,3.0,1,credential_based_fraud,merchant_admin_takeover,2,7,0,0,0,3,3,1,0,0
txn_21edf0556077,18.04,0.6377,19,1,7,7,5,1,11,756.0,0.0334,333.1,549.0,0.0425,0.0736,1.3802,0.553,259.0,3.0,1,credential_based_fraud,merchant_admin_takeover,0,7,0,0,0,5,0,3,0,0
txn_1f0a51a55e15,4.68,0.7817,9,0,314,314,1,3,6,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,1,1,6,3,0
txn_d81cb30301fe,3.0,0.621,9,0,314,314,235,3,7,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,1,1,1,2,3,1
txn_cb3436a710ee,7.04,0.8043,9,0,314,314,235,3,8,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,0,0,3,3,0
txn_4b334e5eb3d9,3.62,0.8149,9,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,3,3,3,3,0
txn_ee9e98d4e5b0,3.18,0.6608,9,0,314,314,1,3,10,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,3,3,0,3,0
txn_745e2117b68b,5.98,0.514,9,0,314,314,235,3,11,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,0,0,2,3,0
txn_ddd65865caed,5.03,0.6449,10,0,314,314,235,3,11,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,3,3,6,3,0
txn_894b09cebc98,1.12,0.7912,10,0,314,314,235,3,12,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,3,3,2,3,0
txn_47d41b87779a,3.24,0.574,10,0,314,314,1,3,13,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,0,0,2,3,0
txn_0fc0d236a35e,7.32,0.4777,10,0,314,314,235,3,14,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,1,1,1,3,0
txn_c83b727c9239,7.88,0.6552,10,0,314,314,235,3,15,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,3,3,6,3,0
txn_2fd5eea456a6,4.77,0.5117,10,1,314,314,235,3,16,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,3,2,4,3,0
txn_093887550c26,3.27,0.5246,10,1,314,314,1,3,17,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,4,5,0,3,0
txn_d6d0a5bf0267,6.37,0.6488,10,0,314,314,235,3,17,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,1,1,2,3,0
txn_87d4a9187f26,1.63,0.721,10,1,314,314,235,3,18,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,0,5,5,3,0
txn_b9aeee02e83a,0.96,0.504,10,0,314,314,235,3,18,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,5,5,0,3,0
txn_aacce49a1573,5.09,0.687,10,0,314,314,1,3,19,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,5,5,6,3,0
txn_a9db612af682,1.11,0.6896,10,0,314,314,235,3,19,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,2,2,5,3,0
txn_9501f1f9afe8,2.77,0.5242,10,0,314,314,235,3,18,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,5,5,2,3,0
txn_e07814ae43e0,3.9,0.7901,10,1,314,314,235,3,19,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,0,4,4,3,0
txn_0ab6503da0d3,6.42,0.5141,10,0,314,314,1,3,20,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,0,0,2,3,0
txn_4894ea43cfd6,3.97,0.735,10,0,314,314,235,3,20,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,3,3,0,3,0
txn_bf594a083196,5.65,0.5439,10,0,314,314,235,3,20,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,4,4,2,3,0
txn_0c0811f6aba4,4.57,0.7554,10,0,314,314,235,3,18,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,1,1,0,3,0
txn_1eb149304874,4.99,0.7826,10,0,314,314,1,3,18,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,5,5,3,3,0
txn_badaa4e170ca,7.22,0.7198,10,0,314,314,235,3,15,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,0,0,3,3,0
txn_34fddf4a4f65,7.65,0.6117,10,0,314,314,235,3,14,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,5,5,1,3,0
txn_f1c1a89fad48,5.17,0.4888,10,0,314,314,235,3,14,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,5,5,5,3,0
txn_418754a11270,5.25,0.5524,10,0,314,314,1,3,12,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,0,0,5,3,0
txn_4067746686e9,6.63,0.8398,10,0,314,314,235,3,12,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,3,3,4,3,0
txn_fbd791ef1fc4,1.66,0.4798,10,0,314,314,235,3,10,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,4,4,0,3,0
txn_a757081567c9,6.95,0.5891,10,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,4,4,0,3,0
txn_98d6532c45dd,7.67,0.6725,10,0,314,314,1,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,3,3,2,3,0
txn_9f87f86e5c6b,5.55,0.853,10,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,2,2,1,3,0
txn_33132866d1cd,5.18,0.6903,10,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,0,0,2,3,0
txn_7e5142d3b04f,1.86,0.4998,11,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,1,1,2,3,0
txn_db449d81cec4,4.98,0.524,11,1,314,314,1,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,4,0,2,3,0
txn_29532cd50b23,4.24,0.6169,11,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,1,5,5,3,3,1
txn_b3d334e98f38,6.42,0.5102,11,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,5,5,2,3,0
txn_b0e59fe25f47,4.07,0.506,11,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,0,0,1,3,0
txn_d4ff0f75b707,7.35,0.8052,11,0,314,314,1,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,0,0,4,3,0
txn_8bf418049adf,3.0,0.6614,11,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,3,3,5,3,0
txn_2f8b3c50858b,5.19,0.5578,11,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,1,5,5,2,3,1
txn_c4b5a3476dac,6.93,0.7091,11,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,1,1,2,3,0
txn_18b3bbea6564,2.31,0.4717,11,1,314,314,1,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,0,3,4,3,0
txn_de77b051ea7c,4.66,0.4944,11,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,4,4,5,3,0
txn_3c90bbd0b8df,4.36,0.5056,11,1,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,0,3,0,3,0
txn_68e2e7d9b804,7.71,0.723,11,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,0,0,2,3,0
txn_c3b24322b42b,5.31,0.5489,11,0,314,314,1,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,1,1,0,3,0
txn_3caf604903e2,1.18,0.7527,11,1,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,0,2,1,3,0
txn_b9212c715b3c,6.27,0.6757,11,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,4,4,1,3,0
txn_3ca2ebe5ba3a,3.6,0.5461,11,0,314,314,235,3,9,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,4,4,0,3,0
txn_ec3399592c5a,3.79,0.507,11,1,314,314,1,3,7,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,2,0,0,3,0
txn_50e4547619f2,3.0,0.7342,11,0,314,314,235,3,7,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,2,2,1,3,0
txn_47088d407476,4.06,0.8388,11,0,314,314,235,3,7,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,4,4,0,3,0
txn_42c08576c268,4.2,0.5338,11,0,314,314,235,3,6,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,1,3,3,3,3,1
txn_2bc0db261588,5.31,0.6056,11,1,314,314,1,3,6,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,2,1,5,3,0
txn_1861e7fdf5b7,3.28,0.7133,11,0,314,314,235,3,6,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,3,3,4,3,0
txn_be53cec24928,5.52,0.6365,11,0,314,314,235,3,6,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,1,1,0,3,0
txn_dff1a9e52426,2.43,0.7424,11,0,314,314,235,3,6,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,4,4,3,3,0
txn_c6ef2cfe5e28,7.05,0.7726,11,0,314,314,1,3,5,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,4,4,6,3,0
txn_49241ef9b828,7.76,0.6033,11,0,314,314,235,3,5,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,2,2,3,3,0
txn_3fe4b27723f4,4.05,0.5501,11,0,314,314,235,3,5,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,5,5,6,3,0
txn_2263ef690e8a,0.54,0.792,11,0,314,314,235,3,5,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,4,4,2,3,0
txn_21d10115566c,4.03,0.6277,12,0,314,314,1,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,2,2,5,3,0
txn_f3a112b00f3b,2.94,0.824,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,5,5,5,3,0
txn_98d08b5b65dd,6.67,0.7116,12,1,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,5,3,1,3,0
txn_7dff830010f1,3.38,0.5045,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,5,5,6,3,0
txn_2157079946a4,7.15,0.4838,12,0,314,314,1,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,2,2,5,3,0
txn_edfae3a1d6ba,0.89,0.6302,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,5,5,4,3,0
txn_61f71a4a9295,6.9,0.8411,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,1,1,5,3,0
txn_c03a71d814e6,0.72,0.6977,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,1,1,3,3,0
txn_1c0ea78ed954,3.67,0.6367,12,1,314,314,1,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,3,2,3,3,0
txn_b8e8531fd6fa,7.3,0.7229,12,1,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,1,4,5,3,0
txn_e0d583513920,6.6,0.4968,12,1,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,1,5,6,3,0
txn_d117c14cc21a,5.09,0.7079,12,1,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,5,1,2,3,0
txn_0914d16dcfeb,5.09,0.4782,12,0,314,314,1,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,4,4,1,3,0
txn_0927ad8dd69b,5.93,0.5154,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,0,0,1,3,0
txn_3b30ead1b366,5.38,0.8076,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,2,2,1,3,0
txn_bf4a8d1f5505,3.87,0.6386,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,2,2,0,3,0
txn_ec7b607da36b,3.31,0.8248,12,0,314,314,1,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,4,4,1,3,0
txn_b31a2a44dfa8,5.18,0.525,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,4,4,5,3,0
txn_b541a8d4c8ee,3.26,0.7377,12,1,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,4,5,3,3,0
txn_5b4d5f8882c9,6.94,0.7534,12,1,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,1,8,4,1,0,3,4,4,3,0
txn_90cf71193daa,3.57,0.8268,12,0,314,314,1,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,3,3,6,3,0
txn_5c018d740689,2.23,0.8637,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,1,1,3,3,0
txn_e44d904633ca,7.43,0.5131,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,4,4,5,3,0
txn_afd101de25d3,2.21,0.6781,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,3,3,1,3,0
txn_22e45310f949,2.04,0.6138,12,0,314,314,1,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,2,2,0,3,0
txn_f166e4356626,5.07,0.5455,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,4,4,1,3,0
txn_ffeec208d169,4.61,0.5715,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,1,1,0,3,0
txn_d81d860e4907,7.89,0.8438,12,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,3,8,4,1,0,3,3,3,3,0
txn_ff1b33095112,2.42,0.6179,13,0,314,314,1,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,2,2,0,3,0
txn_e32c7b8e2c20,7.76,0.4841,13,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,1,1,2,3,0
txn_ea4a5cf9ab48,7.43,0.5142,13,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,0,0,1,3,0
txn_ed6805124268,2.45,0.5857,13,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,0,0,0,3,0
txn_83805ed6202f,7.98,0.7398,13,0,314,314,1,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,5,5,6,3,0
txn_92602b1669e3,7.58,0.8209,13,1,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,2,8,4,1,0,4,5,0,3,0
txn_46b43eb949fa,6.13,0.7237,13,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,2,2,6,3,0
txn_b8d6599a2a70,7.94,0.6172,13,0,314,314,235,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.5855,64.0,3.0,1,credential_based_fraud,credential_stuffing,0,8,4,1,0,1,1,5,3,0
txn_bc736078d625,6.27,0.7324,13,1,314,314,1,3,4,327.0,0.2803,153.7,519.0,0.2417,0.039,1.3478,0.0,0.0,0.0,1,credential_based_fraud,credential_stuffing,4,8,4,1,0,5,4,2,3,0
