transaction_id,fraud_score,prediction,ml_fraud_score,ml_prediction,decision_engine,llm_reviewed,llm_provider,llm_semantic_risk_score,llm_novelty_score,llm_recommendation,llm_rationale,llm_risk_indicators,llm_fallback,label,attack_bucket,attack_subtype,reason_codes
txn_0073e1a41ea5,0.7254146037881207,1,0.725415,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_8966aefdb0dd,0.825723669002948,1,0.825724,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_ca1ed4d6414b,0.8778305564362394,1,0.877831,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_d42e00fa21f1,0.616732601387859,1,0.616733,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_64b7b1e62486,0.7006332709387131,1,0.700633,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_9423dd5a6500,0.9243647378878734,1,0.924365,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_ce266fdd2fe4,0.6858053788071593,1,0.685805,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_601dc73841e1,0.8129965665088679,1,0.812997,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;device activity cadence raises risk;event_hour raises risk
txn_ea55d043834e,0.8848903417688594,1,0.88489,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_f3a4a1122da7,0.7218259960336253,1,0.721826,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_67b897287a6a,0.7766759022785863,1,0.776676,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_737aab9fe503,0.9410716330371004,1,0.941072,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;high generated risk score raises risk
txn_532e1775af9c,0.8355698001157619,1,0.83557,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score raises risk;session velocity lowers risk
txn_41d7712c5a84,0.8609183029880997,1,0.860918,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_5ef1a8d98107,0.9101778530639522,1,0.910178,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_c1593c50a107,0.7578268860510202,1,0.757827,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;device activity cadence raises risk
txn_1d27e789b660,0.6625029218537631,1,0.662503,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score lowers risk;event_hour raises risk
txn_8b6e33002028,0.9669849430623025,1,0.966985,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;IP velocity lowers risk;session velocity raises risk
txn_a9a81c0c3f70,0.7623606404880274,1,0.762361,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_9c7d25fc84ae,0.8937324360964108,1,0.893732,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score raises risk;device activity cadence raises risk
txn_32b7610b3928,0.8243463891085229,1,0.824346,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score lowers risk;IP velocity lowers risk;session velocity raises risk
txn_f4cdd1d31779,0.7830557193251545,1,0.783056,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_59f1c575cc2a,0.8091169023421818,1,0.809117,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_880b28be2a12,0.952207334146519,1,0.952207,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;device activity cadence raises risk
txn_45de7e95ea08,0.8327769322116572,1,0.832777,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;high generated risk score raises risk
txn_8064f3cf75df,0.9025184457062793,1,0.902518,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score raises risk;event_hour raises risk
txn_5cebeff4ac97,0.8877125011822387,1,0.887713,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_206abf4116b1,0.7816089100109533,1,0.781609,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score raises risk;session velocity lowers risk
txn_8490ccdee499,0.9376113729536752,1,0.937611,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;IP velocity lowers risk;event_hour raises risk
txn_2368b3ce756a,0.9189201318228365,1,0.91892,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_f823cb04dd23,0.674517293023806,1,0.674517,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score lowers risk;session velocity lowers risk
txn_2c7d724efc8d,0.9160868112877855,1,0.916087,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score raises risk;device activity cadence raises risk
txn_776fbfb61e2a,0.9768551322532286,1,0.976855,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score raises risk;session velocity raises risk
txn_327383541f4d,0.9045765891387386,1,0.904577,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;IP velocity lowers risk;session velocity lowers risk
txn_267c3907a087,0.9043757905355584,1,0.904376,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_ba9a3a763ab9,0.8317057598849602,1,0.831706,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;high generated risk score lowers risk
txn_078e9ad8b283,0.8456454719724202,1,0.845645,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_78125b98f5ea,0.7748239884558649,1,0.774824,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score lowers risk;event_hour raises risk
txn_818712171ab2,0.9634106681543494,1,0.963411,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_efe6bd97ad8a,0.7022243666015286,1,0.702224,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;device activity cadence raises risk
txn_84b7b05ab823,0.9040519044190448,1,0.904052,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score raises risk;event_hour raises risk
txn_1b20722d685e,0.9435435937075376,1,0.943544,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_4db78a1707b4,0.7695443591282869,1,0.769544,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_ba41b781c98a,0.8272441268379982,1,0.827244,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;device activity cadence raises risk;event_hour raises risk
txn_91fc9689eea3,0.9422748595976996,1,0.942275,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_8923fa6caac1,0.8565122711062981,1,0.856512,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score raises risk;session velocity lowers risk
txn_dad54518d9bf,0.8889146398200171,1,0.888915,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_ff9d96761bbc,0.9839116005658537,1,0.983912,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;session velocity raises risk;IP velocity lowers risk
txn_d411e6edba67,0.8503283167942933,1,0.850328,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_a18d998f975c,0.8831297701457165,1,0.88313,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_43127f344029,0.9482470452992684,1,0.948247,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_1657ac41f19d,0.8024465511325297,1,0.802447,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;device activity cadence raises risk
txn_8c152335f86b,0.9394845153309742,1,0.939485,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;high generated risk score raises risk
txn_254abbfe9e8a,0.9507975815392877,1,0.950798,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_64675e160869,0.8241778073577445,1,0.824178,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_80672c24cb81,0.8698345026843768,1,0.869835,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;device activity cadence raises risk;event_hour raises risk
txn_a2d823f0cc9f,0.9359666005704349,1,0.935967,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_78670e7b1475,0.7439966863707621,1,0.743997,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;high generated risk score lowers risk
txn_9868590ade8b,0.8833833869789349,1,0.883383,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;high generated risk score lowers risk
txn_1fec7b9d42fd,0.9299291923460995,1,0.929929,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_fd4dc0542d78,0.8854806168718828,1,0.885481,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_c47133016ce3,0.983478564172899,1,0.983479,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;IP velocity lowers risk;event_hour raises risk
txn_b229c2a68138,0.8891211394619954,1,0.889121,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score lowers risk;session velocity raises risk;IP velocity lowers risk
txn_be3447bb87db,0.9196751802299034,1,0.919675,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;IP velocity lowers risk;session velocity lowers risk
txn_4efd3b2b0aaf,0.9108808341678973,1,0.910881,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_8b0a51ea8a6a,0.9611612970087892,1,0.961161,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_3bc35020484d,0.858234161425425,1,0.858234,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_aa67effbbb8e,0.9604446272702817,1,0.960445,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;IP velocity lowers risk;event_hour raises risk
txn_04fab669db9c,0.9491852721526409,1,0.949185,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_2d463a92bfc4,0.8828102366648981,1,0.88281,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_a57347161afe,0.9186693426258449,1,0.918669,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_d7e7c62a7f12,0.9407208581570956,1,0.940721,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_56c4bb55b780,0.9493956173373592,1,0.949396,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;IP velocity lowers risk;session velocity lowers risk
txn_26dbc473107f,0.9437144595124035,1,0.943714,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_5c36097dae0b,0.8818758864882157,1,0.881876,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score lowers risk;session velocity raises risk;IP velocity lowers risk
txn_191ca41c4828,0.9359006450405385,1,0.935901,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;IP velocity lowers risk;session velocity lowers risk
txn_f90d7f6cad8c,0.9457323154619823,1,0.945732,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_17183b06cee1,0.9579770662827289,1,0.957977,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_2a789e9c9ecd,0.9133907229808634,1,0.913391,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_b03471604167,0.9403004740438198,1,0.9403,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;device activity cadence raises risk
txn_be437e3a1db8,0.9786140223239449,1,0.978614,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;session velocity raises risk;IP velocity lowers risk
txn_5bb9c78ae004,0.8397172207616995,1,0.839717,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_9189b92a6c38,0.9301377338155756,1,0.930138,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_abc29a61afd6,0.9611560357786281,1,0.961156,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_628690658dd0,0.8948847755867484,1,0.894885,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_19b7fe32ddf3,0.8511184990759986,1,0.851118,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score lowers risk;IP velocity lowers risk;event_hour raises risk
txn_34cb461db324,0.9482931757174559,1,0.948293,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_d9d3b48870b7,0.7149616083579933,1,0.714962,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_d86148fdf60b,0.9332285377474941,1,0.933229,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_209be237b952,0.9847764712526972,1,0.984776,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_fa12033cec1c,0.9052872693368886,1,0.905287,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_9aff8301c98d,0.87479859930565,1,0.874799,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score lowers risk;event_hour raises risk
txn_ccb39d23529d,0.9620737921910176,1,0.962074,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_1747123baece,0.9094969729110086,1,0.909497,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_b6e834e79ab0,0.9454099125925309,1,0.94541,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_28d5cbcdc73b,0.9774690514045714,1,0.977469,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_b501efd5de5d,0.8764657200707296,1,0.876466,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_0503653ffb02,0.9231013155907141,1,0.923101,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_2e3296485d70,0.9473819384336309,1,0.947382,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_c3250b0581bc,0.7639334262988541,1,0.763933,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score lowers risk;IP velocity lowers risk;session velocity lowers risk
txn_bd461a4ab677,0.9229649078040686,1,0.922965,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_b7c725158a93,0.9716590076693497,1,0.971659,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_e16a29ced253,0.9111105906781582,1,0.911111,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_966c437324f0,0.9129423873240283,1,0.912942,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;device activity cadence raises risk
txn_f8d3375e9463,0.9792558707477343,1,0.979256,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;session velocity raises risk;IP velocity lowers risk
txn_23919377b08f,0.8695856958559206,1,0.869586,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_e192566139c7,0.9628251090992768,1,0.962825,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_41de495a81da,0.9748878624466435,1,0.974888,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;IP velocity lowers risk;event_hour raises risk
txn_4893d444ecc6,0.9072391751403218,1,0.907239,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity lowers risk;event_hour raises risk
txn_e44d6ecfc65f,0.9615053880142583,1,0.961505,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_3b134056253b,0.9772048373629567,1,0.977205,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;event_hour raises risk;IP velocity lowers risk
txn_cdf61aac6533,0.8749564875233229,1,0.874956,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,event_hour raises risk;IP velocity lowers risk;session velocity lowers risk
txn_dc85753e0721,0.9524505794365028,1,0.952451,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,event_hour raises risk;IP velocity lowers risk;merchant growth pattern raises risk
txn_fca3aadaf7aa,0.970505524692862,1,0.970506,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;event_hour raises risk;IP velocity lowers risk
txn_2d5c6247c92f,0.9015951429263693,1,0.901595,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,event_hour raises risk;IP velocity lowers risk;session velocity lowers risk
txn_56bf841435f3,0.985792636628636,1,0.985793,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;event_hour raises risk;IP velocity lowers risk
txn_831d04cc3e88,0.9670197929743037,1,0.96702,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;event_hour raises risk;IP velocity lowers risk
txn_01908cd74df5,0.9516933794434759,1,0.951693,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,event_hour raises risk;IP velocity lowers risk;session velocity lowers risk
txn_e990fec737e4,0.9519086650798521,1,0.951909,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,event_hour raises risk;IP velocity lowers risk;merchant growth pattern raises risk
txn_956005e057d4,0.9843165737325037,1,0.984317,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,session velocity raises risk;event_hour raises risk;IP velocity lowers risk
txn_cff728fbd626,0.8944864735647463,1,0.894486,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;session velocity lowers risk
txn_3e9d566c856c,0.9357590531550124,1,0.935759,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_2f6317bca05b,0.9811992740664939,1,0.981199,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_1cc689bc8f85,0.9145221951287099,1,0.914522,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;session velocity lowers risk
txn_624f59ffd5d8,0.9517022565772312,1,0.951702,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_0adb5c371148,0.9687140832014708,1,0.968714,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_b26ed4057b13,0.9053732144000685,1,0.905373,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;session velocity lowers risk
txn_7f87df99e541,0.9573458676086278,1,0.957346,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;device activity cadence raises risk
txn_b7779909db0e,0.9659367344671541,1,0.965937,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_e6a7f9a67de4,0.8967722807507271,1,0.896772,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;session velocity lowers risk
txn_96e645c0b10c,0.9545283575082347,1,0.954528,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_b1c60a5d9b88,0.9651875201163709,1,0.965188,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_110546a67ec0,0.9479520089715174,1,0.947952,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;high generated risk score raises risk
txn_ae753ba11bb3,0.9783648343019027,1,0.978365,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;IP velocity lowers risk;event_hour raises risk
txn_3f7f0d6a2cec,0.9851162391019601,1,0.985116,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_cc270f92002b,0.9086064596569722,1,0.908606,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;session velocity lowers risk
txn_da92c1044aa0,0.9413304821109606,1,0.94133,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_cf700993c3b9,0.9825417508895914,1,0.982542,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_203132a161d9,0.9642841568389053,1,0.964284,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;session velocity lowers risk
txn_6ae663a555fc,0.982614400309112,1,0.982614,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,high generated risk score raises risk;IP velocity lowers risk;event_hour raises risk
txn_822f4b26f5b4,0.9805451187065566,1,0.980545,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_f4823dc91520,0.8639206324839165,1,0.863921,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score lowers risk;event_hour raises risk
txn_86e5a6d3faec,0.9304272236982912,1,0.930427,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;high generated risk score lowers risk
txn_7af5fe58b426,0.9874602446846005,1,0.98746,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;high generated risk score raises risk;session velocity raises risk
txn_f53f545bd911,0.9437442980560296,1,0.943744,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;session velocity lowers risk
txn_5698d166fd86,0.9640649444556895,1,0.964065,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour raises risk;merchant growth pattern raises risk
txn_c0b45e79c0d0,0.9626597148999523,1,0.96266,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;session velocity raises risk;event_hour raises risk
txn_7ebdcdf79a88,0.6659407141625359,1,0.665941,1,ml_only,0,,,,,,,,1,credential_based_fraud,credential_stuffing,IP velocity lowers risk;event_hour lowers risk;session velocity lowers risk
